"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
500727187,"11",105246875,"LOC105246875","uncharacterized LOC105246875"
500727188,"11",626150,"Gm12271","predicted gene 12271"
500727189,"11",22671,"Rnf112","ring finger protein 112"
500727190,"11",76293,"Mfap4","microfibrillar-associated protein 4"
500727191,"11",23939,"Mapk7","mitogen-activated protein kinase 7"
500727192,"11",73216,"B9d1os","B9 protein domain 1, opposite strand"
500727193,"11",27078,"B9d1","B9 protein domain 1"
500727194,"11",13855,"Epn2","epsin 2"
500727195,"11",71520,"Grap","GRB2-related adaptor protein"
500727196,"11",109342,"Slc5a10","solute carrier family 5 (sodium/glucose cotransporter), member 10"
500727197,"11",69640,"Fam83g","family with sequence similarity 83, member G"
500727198,"11",212627,"Prpsap2","phosphoribosyl pyrophosphate synthetase-associated protein 2"
500727199,"11",29869,"Ulk2","unc-51 like kinase 2"
500727200,"11",56697,"Akap10","A kinase (PRKA) anchor protein 10"
500727201,"11",327939,"Gm12273","predicted gene 12273"
500727202,"11",432572,"Specc1","sperm antigen with calponin homology and coiled-coil domains 1"
500727203,"11",626325,"Gm12274","predicted gene 12274"
500727204,"11",100416084,"Gm17912","predicted gene, 17912"
500727205,"11",105244365,"LOC105244365","uncharacterized LOC105244365"
500727206,"11",105244362,"LOC105244362","uncharacterized LOC105244362"
500727207,"11",11541,"Adora2b","adenosine A2b receptor"
500727208,"11",69747,"Zswim7","zinc finger SWIM-type containing 7"
500727209,"11",72795,"Ttc19","tetratricopeptide repeat domain 19"
500727210,"11",20185,"Ncor1","nuclear receptor co-repressor 1"
500727211,"11",105244366,"LOC105244366","uncharacterized LOC105244366"
500727212,"11",327942,"Pigl","phosphatidylinositol glycan anchor biosynthesis, class L"
500727213,"11",73139,"Cenpv","centromere protein V"
500727214,"11",100503292,"Gm12279","predicted gene 12279"
500727215,"11",22187,"Ubb","ubiquitin B"
500727216,"11",22368,"Trpv2","transient receptor potential cation channel, subfamily V, member 2"
500727217,"11",69221,"2410006H16Rik","RIKEN cDNA 2410006H16 gene"
500727218,"11",100217426,"Snord49b","small nucleolar RNA, C/D box 49B"
500727219,"11",100217455,"Snord49a","small nucleolar RNA, C/D box 49A"
500727220,"11",100217444,"Snord65","small nucleolar RNA, C/D box 65"
500727221,"11",192976,"Lrrc75a","leucine rich repeat containing 75A"
500727222,"11",216829,"Mmgt2","membrane magnesium transporter 2"
500727223,"11",170740,"Zfp287","zinc finger protein 287"
500727224,"11",626482,"Wsb2-ps","WD repeat and SOCS box-containing 2, pseudogene"
500727225,"11",102640378,"Gm36450","predicted gene, 36450"
500727226,"11",105244375,"LOC105244375","uncharacterized LOC105244375"
500727227,"11",192651,"Zfp286","zinc finger protein 286"
500727228,"11",102635014,"Gm32456","102635014"
500727229,"11",94092,"Trim16","tripartite motif-containing 16"
500727230,"11",213980,"Fbxw10","F-box and WD-40 domain protein 10"
500727231,"11",67510,"Tvp23b","trans-golgi network vesicle protein 23B"
500727232,"11",102640449,"Tvp23bos","trans-golgi network vesicle protein 23B, opposite strand"
500727233,"11",102640584,"Gm36614","predicted gene, 36614"
500727234,"11",102640778,"Cdrt4os2","CMT1A duplicated region transcript 4, opposite strand 2"
500727235,"11",66338,"Cdrt4","CMT1A duplicated region transcript 4"
500727236,"11",74884,"Cdrt4os1","CMT1A duplicated region transcript 4, opposite strand 1"
500727237,"11",102640927,"Gm36874","predicted gene, 36874"
500727238,"11",71062,"Tekt3","tektin 3"
500727239,"11",102641000,"Gm36926","predicted gene, 36926"
500727240,"11",18858,"Pmp22","peripheral myelin protein 22"
500727241,"11",105244393,"LOC105244393","uncharacterized LOC105244393"
500727242,"11",433423,"Gm12285","predicted gene 12285"
500727243,"11",102631539,"Gm29851","predicted gene, 29851"
500727244,"11",100042799,"Gm12286","predicted gene 12286"
500727245,"11",105244400,"LOC105244400","uncharacterized LOC105244400"
500727246,"11",105244406,"LOC105244406","uncharacterized LOC105244406"
500727247,"11",102631681,"Gm29958","predicted gene, 29958"
500727248,"11",100041690,"Gm12288","predicted gene 12288"
500727249,"11",15295,"Hmgb1-rs15","high mobility group box 1, related sequence 15"
500727250,"11",54710,"Hs3st3b1","heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1"
500727251,"11",102631819,"Gm30060","predicted gene, 30060"
500727252,"11",70383,"Cox10","cytochrome c oxidase assembly protein 10"
500727253,"11",78883,"9630013K17Rik","RIKEN cDNA 9630013K17 gene"
500727254,"11",102631925,"Gm12289","predicted gene 12289"
500727255,"11",66456,"2810001G20Rik","RIKEN cDNA 2810001G20 gene"
500727256,"11",102632078,"Gm12290","predicted gene 12290"
500727257,"11",654805,"F930015N05Rik","RIKEN cDNA F930015N05 gene"
500727258,"11",15478,"Hs3st3a1","heparan sulfate (glucosamine) 3-O-sulfotransferase 3A1"
500727259,"11",102632158,"Gm30305","predicted gene, 30305"
500727260,"11",626959,"Gm12292","predicted gene 12292"
500727261,"11",105244414,"LOC105244414","uncharacterized LOC105244414"
500727262,"11",68626,"Elac2","elaC homolog 2 (E. coli)"
500727263,"11",216831,"Arhgap44","Rho GTPase activating protein 44"
500727264,"11",74282,"1700086D15Rik","RIKEN cDNA 1700086D15 gene"
500727265,"11",100041790,"Gm12293","predicted gene 12293"
500727266,"11",214384,"Myocd","myocardin"
500727267,"11",102632535,"Gm30586","predicted gene, 30586"
500727268,"11",327946,"Gm12295","predicted gene 12295"
500727269,"11",102632808,"Gm30786","predicted gene, 30786"
500727270,"11",105244415,"LOC105244415","uncharacterized LOC105244415"
500727271,"11",26398,"Map2k4","mitogen-activated protein kinase kinase 4"
500727272,"11",791070,"Mir744","microRNA 744"
500727273,"11",52712,"Zkscan6","zinc finger with KRAB and SCAN domains 6"
500727274,"11",237806,"Dnah9","dynein, axonemal, heavy chain 9"
500727275,"11",105244417,"LOC105244417","uncharacterized LOC105244417"
500727276,"11",102633054,"LOC102633054","uncharacterized LOC102633054"
500727277,"11",380702,"Shisa6","shisa family member 6"
500727278,"11",105244416,"LOC105244416","uncharacterized LOC105244416"
500727279,"11",102642924,"LOC102642924","uncharacterized LOC102642924"
500727280,"11",105244418,"LOC105244418","uncharacterized LOC105244418"
500727281,"11",668323,"Gm12297","predicted gene 12297"
500727282,"11",100038666,"Gm12298","predicted gene 12298"
500727283,"11",101055697,"Gm29712","101055697"
500727284,"11",193003,"Pirt","phosphoinositide-interacting regulator of transient receptor potential channels"
500727285,"11",71576,"9130409J20Rik","RIKEN cDNA 9130409J20 gene"
500727286,"11",105244419,"LOC105244419","uncharacterized LOC105244419"
500727287,"11",338369,"Tmem220","transmembrane protein 220"
500727288,"11",66358,"Adprm","ADP-ribose/CDP-alcohol diphosphatase, manganese dependent"
500727289,"11",52892,"Sco1","SCO cytochrome oxidase deficient homolog 1 (yeast)"
500727290,"11",17883,"Myh3","myosin, heavy polypeptide 3, skeletal muscle, embryonic"
500727291,"11",102466766,"Mir6923","microRNA 6923"
500727292,"11",74184,"2310065F04Rik","RIKEN cDNA 2310065F04 gene"
500727293,"11",102633467,"Gm31285","predicted gene, 31285"
500727294,"11",17882,"Myh2","myosin, heavy polypeptide 2, skeletal muscle, adult"
500727295,"11",17879,"Myh1","myosin, heavy polypeptide 1, skeletal muscle, adult"
500727296,"11",102633540,"Gm12300","predicted gene 12300"
500727297,"11",17884,"Myh4","myosin, heavy polypeptide 4, skeletal muscle"
500727298,"11",17885,"Myh8","myosin, heavy polypeptide 8, skeletal muscle, perinatal"
500727299,"11",544791,"Myh13","myosin, heavy polypeptide 13, skeletal muscle"
500727300,"11",105244420,"LOC105244420","uncharacterized LOC105244420"
500727301,"11",102633698,"Gm31459","102633698"
500727302,"11",14457,"Gas7","growth arrest specific 7"
500727303,"11",93896,"Glp2r","glucagon-like peptide 2 receptor"
500727304,"11",19674,"Rcvrn","recoverin"
500727305,"11",544792,"Gm12302","predicted gene 12302"
500727306,"11",68460,"Dhrs7c","dehydrogenase/reductase (SDR family) member 7C"
500727307,"11",105244423,"LOC105244423","uncharacterized LOC105244423"
500727308,"11",216835,"Usp43","ubiquitin specific peptidase 43"
500727309,"11",71860,"Cfap52","cilia and flagella associated protein 52"
500727310,"11",55943,"Stx8","syntaxin 8"
500727311,"11",100415920,"Gm12304","predicted gene 12304"
500727312,"11",18208,"Ntn1","netrin 1"
500727313,"11",102465219,"Mir6406","microRNA 6406"
500727314,"11",102634353,"Gm31954","predicted gene, 31954"
500727315,"11",102634469,"Gm32046","predicted gene, 32046"
500727316,"11",320207,"Pik3r5","phosphoinositide-3-kinase, regulatory subunit 5, p101"
500727317,"11",104709,"Pik3r6","phosphoinositide-3-kinase, regulatory subunit 6"
500727318,"11",215723,"Mfsd6l","major facilitator superfamily domain containing 6-like"
500727319,"11",105244427,"LOC105244427","uncharacterized LOC105244427"
500727320,"11",276920,"Ccdc42","coiled-coil domain containing 42"
500727321,"11",77579,"Myh10","myosin, heavy polypeptide 10, non-muscle"
500727322,"11",105244428,"LOC105244428","uncharacterized LOC105244428"
500727323,"11",83431,"Ndel1","nuclear distribution gene E-like homolog 1 (A. nidulans)"
500727324,"11",320040,"Rnf222","ring finger protein 222"
500727325,"11",19941,"Rpl26","ribosomal protein L26"
500727326,"11",252868,"Odf4","outer dense fiber of sperm tails 4"
500727327,"11",442801,"Arhgef15","Rho guanine nucleotide exchange factor (GEF) 15"
500727328,"11",105246876,"LOC105246876","uncharacterized LOC105246876"
500727329,"11",102634769,"Gm32273","predicted gene, 32273"
500727330,"11",71998,"Slc25a35","solute carrier family 25, member 35"
500727331,"11",57785,"Rangrf","RAN guanine nucleotide release factor"
500727332,"11",102634911,"Gm32384","predicted gene, 32384"
500727333,"11",237823,"Pfas","phosphoribosylformylglycinamidine synthase (FGAR amidotransferase)"
500727334,"11",100526545,"Mir3062","microRNA 3062"
500727335,"11",68964,"Ctc1","CTS telomere maintenance complex component 1"
500727336,"11",20877,"Aurkb","aurora kinase B"
500727337,"11",71923,"2310047M10Rik","RIKEN cDNA 2310047M10 gene"
500727338,"11",66910,"Tmem107","transmembrane protein 107"
500727339,"11",100216530,"Snord118","small nucleolar RNA, C/D box 118"
500727340,"11",22318,"Vamp2","vesicle-associated membrane protein 2"
500727341,"11",18626,"Per1","period circadian clock 1"
500727342,"11",84653,"Hes7","hairy and enhancer of split 7 (Drosophila)"
500727343,"11",23801,"Aloxe3","arachidonate lipoxygenase 3"
500727344,"11",11686,"Alox12b","arachidonate 12-lipoxygenase, 12R type"
500727345,"11",11688,"Alox8","arachidonate 8-lipoxygenase"
500727346,"11",14919,"Gucy2e","guanylate cyclase 2e"
500727347,"11",105244430,"LOC105244430","uncharacterized LOC105244430"
500727348,"11",216846,"Cntrob","centrobin, centrosomal BRCA2 interacting protein"
500727349,"11",245828,"Trappc1","trafficking protein particle complex 1"
500727350,"11",16499,"Kcnab3","potassium voltage-gated channel, shaker-related subfamily, beta member 3"
500727351,"11",80515,"Chd3os","chromodomain helicase DNA binding protein 3, opposite strand"
500727352,"11",216848,"Chd3","chromodomain helicase DNA binding protein 3"
500727353,"11",102635047,"Gm32483","predicted gene, 32483"
500727354,"11",327951,"Cyb5d1","cytochrome b5 domain containing 1"
500727355,"11",78304,"Naa38","N(alpha)-acetyltransferase 38, NatC auxiliary subunit"
500727356,"11",67020,"Tmem88","transmembrane protein 88"
500727357,"11",216850,"Kdm6b","KDM1 lysine (K)-specific demethylase 6B"
500727358,"11",327954,"Dnah2","dynein, axonemal, heavy chain 2"
500727359,"11",13643,"Efnb3","ephrin B3"
500727360,"11",216853,"Wrap53","WD repeat containing, antisense to Trp53"
500727361,"11",100043030,"Rps27-ps2","ribosomal protein S27, pseudogene 2"
500727362,"11",22059,"Trp53","transformation related protein 53"
500727363,"11",11932,"Atp1b2","ATPase, Na+/K+ transporting, beta 2 polypeptide"
500727364,"11",20415,"Shbg","sex hormone binding globulin"
500727365,"11",69215,"Sat2","spermidine/spermine N1-acetyl transferase 2"
500727366,"11",23879,"Fxr2","fragile X mental retardation, autosomal homolog 2"
500727367,"11",102635193,"Gm32593","predicted gene, 32593"
500727368,"11",100316749,"Mir467f","microRNA 467f"
500727369,"11",20670,"Sox15","SRY (sex determining region Y)-box 15"
500727370,"11",24070,"Mpdu1","mannose-P-dolichol utilization defect 1"
500727371,"11",100316840,"Mir1934","microRNA 1934"
500727372,"11",12514,"Cd68","CD68 antigen"
500727373,"11",13681,"Eif4a1","eukaryotic translation initiation factor 4A1"
500727374,"11",80886,"Senp3","SUMO/sentrin specific peptidase 3"
500727375,"11",100503827,"Tnfsf13os","tumor necrosis factor (ligand) superfamily, member 13, opposite strand"
500727376,"11",619441,"Tnfsfm13","tumor necrosis factor (ligand) superfamily, membrane-bound member 13"
500727377,"11",69583,"Tnfsf13","tumor necrosis factor (ligand) superfamily, member 13"
500727378,"11",21944,"Tnfsf12","tumor necrosis factor (ligand) superfamily, member 12"
500727379,"11",20020,"Polr2a","polymerase (RNA) II (DNA directed) polypeptide A"
500727380,"11",56293,"Slc35g3","solute carrier family 35, member G3"
500727381,"11",75580,"Zbtb4","zinc finger and BTB domain containing 4"
500727382,"11",11443,"Chrnb1","cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)"
500727383,"11",14166,"Fgf11","fibroblast growth factor 11"
500727384,"11",380705,"Tmem102","transmembrane protein 102"
500727385,"11",74341,"G630025P09Rik","RIKEN cDNA G630025P09 gene"
500727386,"11",105243794,"LOC105243794","flocculation protein FLO11"
500727387,"11",108803,"4933402P03Rik","RIKEN cDNA 4933402P03 gene"
500727388,"11",74288,"Spem1","sperm maturation 1"
500727389,"11",216856,"Nlgn2","neuroligin 2"
500727390,"11",69186,"Tmem256","transmembrane protein 256"
500727391,"11",70310,"Plscr3","phospholipid scramblase 3"
500727392,"11",83813,"Tnk1","tyrosine kinase, non-receptor, 1"
500727393,"11",102635345,"Gm32708","predicted gene, 32708"
500727394,"11",100503361,"Tmem95","transmembrane protein 95"
500727395,"11",216858,"Kctd11","potassium channel tetramerisation domain containing 11"
500727396,"11",216859,"Acap1","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1"
500727397,"11",102466208,"Mir6924","microRNA 6924"
500727398,"11",70419,"2810408A11Rik","RIKEN cDNA 2810408A11 gene"
500727399,"11",216860,"Neurl4","neuralized homolog 4 (Drosophila)"
500727400,"11",56310,"Gps2","G protein pathway suppressor 2"
500727401,"11",276770,"Eif5a","eukaryotic translation initiation factor 5A"
500727402,"11",53422,"Ybx2","Y box protein 2"
500727403,"11",20528,"Slc2a4","solute carrier family 2 (facilitated glucose transporter), member 4"
500727404,"11",668442,"Gm12310","predicted gene 12310"
500727405,"11",53624,"Cldn7","claudin 7"
500727406,"11",54351,"Elp5","elongator acetyltransferase complex subunit 5"
500727407,"11",67181,"Ctdnep1","CTD nuclear envelope phosphatase 1"
500727408,"11",102635560,"Gm32862","predicted gene, 32862"
500727409,"11",56486,"Gabarap","gamma-aminobutyric acid receptor associated protein"
500727410,"11",78246,"Phf23","PHD finger protein 23"
500727411,"11",13543,"Dvl2","dishevelled 2, dsh homolog (Drosophila)"
500727412,"11",11370,"Acadvl","acyl-Coenzyme A dehydrogenase, very long chain"
500727413,"11",723896,"Mir324","microRNA 324"
500727414,"11",13385,"Dlg4","discs, large homolog 4 (Drosophila)"
500727415,"11",11889,"Asgr1","asialoglycoprotein receptor 1"
500727416,"11",102635666,"Gm32946","predicted gene, 32946"
500727417,"11",11890,"Asgr2","asialoglycoprotein receptor 2"
500727418,"11",216864,"Mgl2","macrophage galactose N-acetyl-galactosamine specific lectin 2"
500727419,"11",17312,"Clec10a","C-type lectin domain family 10, member A"
500727420,"11",216867,"Slc16a11","solute carrier family 16 (monocarboxylic acid transporters), member 11"
500727421,"11",69309,"Slc16a13","solute carrier family 16 (monocarboxylic acid transporters), member 13"
500727422,"11",12029,"Bcl6b","B cell CLL/lymphoma 6, member B"
500727423,"11",102465891,"Mir497b","microRNA 497b"
500727424,"11",751537,"Mir497","microRNA 497"
500727425,"11",387190,"Mir195a","microRNA 195a"
500727426,"11",104457,"0610010K14Rik","RIKEN cDNA 0610010K14 gene"
500727427,"11",52898,"Rnasek","ribonuclease, RNase K"
500727428,"11",105244601,"LOC105244601","uncharacterized LOC105244601"
500727429,"11",11684,"Alox12","arachidonate 12-lipoxygenase"
500727430,"11",102635729,"Gm32992","predicted gene, 32992"
500727431,"11",102635800,"Gm33048","predicted gene, 33048"
500727432,"11",105244602,"LOC105244602","uncharacterized LOC105244602"
500727433,"11",11685,"Alox12e","arachidonate lipoxygenase, epidermal"
500727434,"11",11687,"Alox15","arachidonate 15-lipoxygenase"
500727435,"11",668466,"Gm12312","predicted gene 12312"
500727436,"11",75273,"Pelp1","proline, glutamic acid and leucine rich protein 1"
500727437,"11",100418186,"Gm12314","predicted gene 12314"
500727438,"11",216869,"Arrb2","arrestin, beta 2"
500727439,"11",102465670,"Mir7115","microRNA 7115"
500727440,"11",66172,"Med11","mediator complex subunit 11"
500727441,"11",66102,"Cxcl16","chemokine (C-X-C motif) ligand 16"
500727442,"11",574428,"Zmynd15","zinc finger, MYND-type containing 15"
500727443,"11",75604,"Tm4sf5","transmembrane 4 superfamily member 5"
500727444,"11",327956,"Vmo1","vitelline membrane outer layer 1 homolog (chicken)"
500727445,"11",216871,"Gltpd2","glycolipid transfer protein domain containing 2"
500727446,"11",19175,"Psmb6","proteasome (prosome, macropain) subunit, beta type 6"
500727447,"11",105244603,"LOC105244603","uncharacterized LOC105244603"
500727448,"11",18806,"Pld2","phospholipase D2"
500727449,"11",50932,"Mink1","misshapen-like kinase 1 (zebrafish)"
500727450,"11",11448,"Chrne","cholinergic receptor, nicotinic, epsilon polypeptide"
500727451,"11",668433,"4930544D05Rik","RIKEN cDNA 4930544D05 gene"
500727452,"11",102635870,"Gm12315","predicted gene 12315"
500727453,"11",14723,"Gp1ba","glycoprotein 1b, alpha polypeptide"
500727454,"11",67863,"Slc25a11","solute carrier family 25 (mitochondrial carrier oxoglutarate carrier), member 11"
500727455,"11",70510,"Rnf167","ring finger protein 167"
500727456,"11",18643,"Pfn1","profilin 1"
500727457,"11",13808,"Eno3","enolase 3, beta muscle"
500727458,"11",216873,"Spag7","sperm associated antigen 7"
500727459,"11",216874,"Camta2","calmodulin binding transcription activator 2"
500727460,"11",103844,"Inca1","inhibitor of CDK, cyclin A1 interacting protein 1"
500727461,"11",16562,"Kif1c","kinesin family member 1C"
500727462,"11",102465557,"Mir6925","microRNA 6925"
500727463,"11",102635935,"Gm12320","predicted gene 12320"
500727464,"11",102635228,"Gm12318","predicted gene 12318"
500727465,"11",193043,"Zfp3","zinc finger protein 3"
500727466,"11",327957,"Scimp","SLP adaptor and CSK interacting membrane protein"
500727467,"11",54189,"Rabep1","rabaptin, RAB GTPase binding effector protein 1"
500727468,"11",668461,"Rpl23a-ps2","ribosomal protein L23A, pseudogene 2"
500727469,"11",102632842,"Gm12322","102632842"
500727470,"11",19069,"Nup88","nucleoporin 88"
500727471,"11",69723,"Rpain","RPA interacting protein"
500727472,"11",12261,"C1qbp","complement component 1, q subcomponent binding protein"
500727473,"11",216877,"Dhx33","DEAH (Asp-Glu-Ala-His) box polypeptide 33"
500727474,"11",116891,"Derl2","Der1-like domain family, member 2"
500727475,"11",67139,"Mis12","MIS12 homolog (yeast)"
500727476,"11",103712,"6330403K07Rik","RIKEN cDNA 6330403K07 gene"
500727477,"11",382536,"Gm12321","predicted gene 12321"
500727478,"11",195046,"Nlrp1a","NLR family, pyrin domain containing 1A"
500727479,"11",637515,"Nlrp1b","NLR family, pyrin domain containing 1B"
500727480,"11",627984,"Nlrp1c-ps","NLR family, pyrin domain containing 1C, pseudogene"
500727481,"11",100416019,"Gm17874","predicted gene, 17874"
500727482,"11",102636077,"Gm33249","predicted gene, 33249"
500727483,"11",102636149,"Gm16013","predicted gene 16013"
500727484,"11",619299,"9230020A06Rik","RIKEN cDNA 9230020A06 gene"
500727485,"11",102636222,"Gm33351","predicted gene, 33351"
500727486,"11",102637058,"Gm33964","predicted gene, 33964"
500727487,"11",102637142,"Gm12326","predicted gene 12326"
500727488,"11",216881,"Wscd1","WSC domain containing 1"
500727489,"11",102637266,"Gm34127","predicted gene, 34127"
500727490,"11",73816,"4930401O10Rik","RIKEN cDNA 4930401O10 gene"
500727491,"11",114230,"Aipl1","aryl hydrocarbon receptor-interacting protein-like 1"
500727492,"11",109212,"Fam64a","family with sequence similarity 64, member A"
500727493,"11",327958,"Pitpnm3","PITPNM family member 3"
500727494,"11",74477,"4933427D14Rik","RIKEN cDNA 4933427D14 gene"
500727495,"11",52700,"Txndc17","thioredoxin domain containing 17"
500727496,"11",67279,"Med31","mediator complex subunit 31"
500727497,"11",75304,"4930563E22Rik","RIKEN cDNA 4930563E22 gene"
500727498,"11",237831,"Slc13a5","solute carrier family 13 (sodium-dependent citrate transporter), member 5"
500727499,"11",102637446,"Gm34252","predicted gene, 34252"
500727500,"11",73366,"1700051A21Rik","RIKEN cDNA 1700051A21 gene"
500727501,"11",327959,"Xaf1","XIAP associated factor 1"
500727502,"11",628100,"Fbxo39","F-box protein 39"
500727503,"11",21689,"Tekt1","tektin 1"
500727504,"11",102637531,"Gm34317","predicted gene, 34317"
500727505,"11",102465172,"Mir6338","microRNA 6338"
500727506,"11",276829,"Smtnl2","smoothelin-like 2"
500727507,"11",71522,"Ggt6","gamma-glutamyltransferase 6"
500727508,"11",18432,"Mybbp1a","MYB binding protein (P160) 1a"
500727509,"11",216892,"Spns2","spinster homolog 2"
500727510,"11",105244605,"LOC105244605","uncharacterized LOC105244605"
500727511,"11",77577,"Spns3","spinster homolog 3"
500727512,"11",102637896,"Gm34592","predicted gene, 34592"
500727513,"11",67128,"Ube2g1","ubiquitin-conjugating enzyme E2G 1"
500727514,"11",102637816,"Gm34530","predicted gene, 34530"
500727515,"11",11736,"Ankfy1","ankyrin repeat and FYVE domain containing 1"
500727516,"11",192986,"Cyb5d2","cytochrome b5 domain containing 2"
500727517,"11",195018,"Zzef1","zinc finger, ZZ-type with EF hand domain 1"
500727518,"11",627119,"Gm6733","predicted gene 6733"
500727519,"11",102638042,"Gm34704","predicted gene, 34704"
500727520,"11",102638164,"Gm34793","predicted gene, 34793"
500727521,"11",53313,"Atp2a3","ATPase, Ca++ transporting, ubiquitous"
500727522,"11",105244606,"LOC105244606","uncharacterized LOC105244606"
500727523,"11",18436,"P2rx1","purinergic receptor P2X, ligand-gated ion channel, 1"
500727524,"11",55984,"Camkk1","calcium/calmodulin-dependent protein kinase kinase 1, alpha"
500727525,"11",100043309,"4732414G09Rik","RIKEN cDNA 4732414G09 gene"
500727526,"11",66874,"1200014J11Rik","RIKEN cDNA 1200014J11 gene"
500727527,"11",16407,"Itgae","integrin alpha E, epithelial-associated"
500727528,"11",14841,"Gsg2","germ cell-specific gene 2"
500727529,"11",94045,"P2rx5","purinergic receptor P2X, ligand-gated ion channel, 5"
500727530,"11",102638431,"Gm35001","predicted gene, 35001"
500727531,"11",66048,"Emc6","ER membrane protein complex subunit 6"
500727532,"11",76281,"Tax1bp3","Tax1 (human T cell leukemia virus type I) binding protein 3"
500727533,"11",83429,"Ctns","cystinosis, nephropathic"
500727534,"11",74637,"Shpk","sedoheptulokinase"
500727535,"11",193034,"Trpv1","transient receptor potential cation channel, subfamily V, member 1"
500727536,"11",246788,"Trpv3","transient receptor potential cation channel, subfamily V, member 3"
500727537,"11",105244608,"LOC105244608","uncharacterized LOC105244608"
500727538,"11",11484,"Aspa","aspartoacylase"
500727539,"11",380709,"Spata22","spermatogenesis associated 22"
500727540,"11",258925,"Olfr20","olfactory receptor 20"
500727541,"11",258924,"Olfr376","olfactory receptor 376"
500727542,"11",258226,"Olfr377-ps1","olfactory receptor 377, pseudogene 1"
500727543,"11",100302649,"Gm17811","predicted gene, 17811"
500727544,"11",258923,"Olfr1","olfactory receptor 1"
500727545,"11",258186,"Olfr75-ps1","olfactory receptor 75, pseudogene 1"
500727546,"11",259026,"Olfr378","olfactory receptor 378"
500727547,"11",257942,"Olfr379-ps1","olfactory receptor 379, pseudogene 1"
500727548,"11",259027,"Olfr380","olfactory receptor 380"
500727549,"11",259024,"Olfr381","olfactory receptor 381"
500727550,"11",258435,"Olfr382","olfactory receptor 382"
500727551,"11",258211,"Olfr383-ps1","olfactory receptor 383, pseudogene 1"
500727552,"11",259025,"Olfr385","olfactory receptor 385"
500727553,"11",193053,"Olfr384","olfactory receptor 384"
500727554,"11",100416838,"Gm12327","predicted gene 12327"
500727555,"11",258210,"Olfr387-ps1","olfactory receptor 387, pseudogene 1"
500727556,"11",76390,"Zfp735","zinc finger protein 735"
500727557,"11",258182,"Olfr388-ps1","olfactory receptor 388, pseudogene 1"
500727558,"11",259011,"Olfr389","olfactory receptor 389"
500727559,"11",258344,"Olfr390","olfactory receptor 390"
500727560,"11",258236,"Olfr391-ps","olfactory receptor 391, pseudogene"
500727561,"11",259008,"Olfr392","olfactory receptor 392"
500727562,"11",259010,"Olfr393","olfactory receptor 393"
500727563,"11",259009,"Olfr394","olfactory receptor 394"
500727564,"11",259007,"Olfr395","olfactory receptor 395"
500727565,"11",258208,"Olfr396-ps1","olfactory receptor 396, pseudogene 1"
500727566,"11",18321,"Olfr23","olfactory receptor 23"
500727567,"11",258209,"Olfr22-ps1","olfactory receptor 22, pseudogene 1"
500727568,"11",258343,"Olfr397","olfactory receptor 397"
500727569,"11",258705,"Olfr398","olfactory receptor 398"
500727570,"11",259005,"Olfr139","olfactory receptor 139"
500727571,"11",259006,"Olfr399","olfactory receptor 399"
500727572,"11",327963,"Zfp616","zinc finger protein 616"
500727573,"11",668567,"Gm12331","predicted gene 12331"
500727574,"11",257876,"Olfr400-ps1","olfactory receptor 400, pseudogene 1"
500727575,"11",258701,"Olfr401","olfactory receptor 401"
500727576,"11",258703,"Olfr402","olfactory receptor 402"
500727577,"11",404316,"Olfr403","olfactory receptor 403"
500727578,"11",258706,"Olfr43","olfactory receptor 43"
500727579,"11",257920,"Olfr404-ps1","olfactory receptor 404, pseudogene 1"
500727580,"11",258128,"Olfr405-ps1","olfactory receptor 405, pseudogene 1"
500727581,"11",258181,"Olfr406","olfactory receptor 406"
500727582,"11",258127,"Olfr407-ps1","olfactory receptor 407, pseudogene 1"
500727583,"11",18359,"Olfr59","olfactory receptor 59"
500727584,"11",258129,"Olfr408-ps1","olfactory receptor 408, pseudogene 1"
500727585,"11",258131,"Olfr409-ps1","olfactory receptor 409, pseudogene 1"
500727586,"11",193079,"Gm12332","predicted gene 12332"
500727587,"11",258702,"Olfr410","olfactory receptor 410"
500727588,"11",258704,"Olfr411","olfactory receptor 411"
500727589,"11",258153,"Olfr412","olfactory receptor 412"
500727590,"11",105244609,"LOC105244609","uncharacterized LOC105244609"
500727591,"11",380711,"Rap1gap2","RAP1 GTPase activating protein 2"
500727592,"11",432582,"E130309D14Rik","RIKEN cDNA E130309D14 gene"
500727593,"11",74148,"Cluh","clustered mitochondria (cluA/CLU1) homolog"
500727594,"11",18472,"Pafah1b1","platelet-activating factor acetylhydrolase, isoform 1b, subunit 1"
500727595,"11",105244610,"LOC105244610","uncharacterized LOC105244610"
500727596,"11",67493,"Mettl16","methyltransferase like 16"
500727597,"11",17428,"Mnt","max binding protein"
500727598,"11",97761,"Sgsm2","small G protein signaling modulator 2"
500727599,"11",102465558,"Mir6926","microRNA 6926"
500727600,"11",104662,"Tsr1","TSR1 20S rRNA accumulation"
500727601,"11",27364,"Srr","serine racemase"
500727602,"11",100217469,"Snord91a","small nucleolar RNA, C/D box 91A"
500727603,"11",103677,"Smg6","Smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)"
500727604,"11",105244611,"LOC105244611","uncharacterized LOC105244611"
