"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
80303,"10",143282,"FGFBP3","fibroblast growth factor binding protein 3"
80307,"10",143379,"C10orf82","chromosome 10 open reading frame 82"
80309,"10",143384,"CACUL1","CDK2-associated, cullin domain 1"
80310,"11",143425,"SYT9","synaptotagmin IX"
80311,"11",143458,"LDLRAD3","low density lipoprotein receptor class A domain containing 3"
80313,"18",143471,"PSMA8","proteasome (prosome, macropain) subunit, alpha type, 8"
80314,"11",143496,"OR52B4","olfactory receptor, family 52, subfamily B, member 4"
80315,"11",143501,"C11orf40","chromosome 11 open reading frame 40"
80316,"11",143502,"OR52I2","olfactory receptor, family 52, subfamily I, member 2"
80317,"11",143503,"OR51E1","olfactory receptor, family 51, subfamily E, member 1"
80320,"11",143570,"XRRA1","X-ray radiation resistance associated 1"
80321,"11",143630,"UBQLNL","ubiquilin-like"
80323,"11",143662,"MUC15","mucin 15, cell surface associated"
80324,"11",143666,"LOC143666","uncharacterized LOC143666"
80326,"11",143678,"C11orf94","chromosome 11 open reading frame 94"
80327,"11",143684,"FAM76B","family with sequence similarity 76, member B"
80328,"11",143686,"SESN3","sestrin 3"
80329,"11",143689,"PIWIL4","piwi-like 4 (Drosophila)"
80331,"11",143872,"ARHGAP42","Rho GTPase activating protein 42"
80332,"11",143879,"KBTBD3","kelch repeat and BTB (POZ) domain containing 3"
80333,"11",143884,"CWF19L2","CWF19-like 2, cell cycle control (S. pombe)"
80334,"11",143888,"KDELC2","KDEL (Lys-Asp-Glu-Leu) containing 2"
80335,"11",143903,"LAYN","layilin"
80337,"11",143941,"TTC36","tetratricopeptide repeat domain 36"
80340,"11",144097,"C11orf84","chromosome 11 open reading frame 84"
80341,"11",144100,"PLEKHA7","pleckstrin homology domain containing, family A member 7"
80343,"11",144108,"SPTY2D1","SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae)"
80344,"11",144110,"TMEM86A","transmembrane protein 86A"
80345,"11",144124,"OR10A5","olfactory receptor, family 10, subfamily A, member 5"
80346,"11",144125,"OR2AG1","olfactory receptor, family 2, subfamily AG, member 1"
80347,"11",144132,"DNHD1","dynein heavy chain domain 1"
80348,"12",144165,"PRICKLE1","prickle homolog 1 (Drosophila)"
80350,"12",144193,"AMDHD1","amidohydrolase domain containing 1"
80351,"12",144195,"SLC2A14","solute carrier family 2 (facilitated glucose transporter), member 14"
80352,"12",144203,"OVOS2","ovostatin 2"
80353,"12",144233,"BCDIN3D","BCDIN3 domain containing"
80354,"12",144245,"ALG10B","asparagine-linked glycosylation 10, alpha-1,2-glucosyltransferase homolog B (yeast)"
80357,"12",144321,"GLIPR1L2","GLI pathogenesis-related 1 like 2"
80358,"12",144347,"FAM101A","family with sequence similarity 101, member A"
80359,"12",144348,"ZNF664","zinc finger protein 664"
80360,"12",144360,"LINC00477","long intergenic non-protein coding RNA 477"
80361,"12",144363,"LYRM5","LYR motif containing 5"
80364,"12",144402,"CPNE8","copine VIII"
80365,"12",144404,"TMEM120B","transmembrane protein 120B"
80366,"12",144406,"WDR66","WD repeat domain 66"
80367,"12",144423,"GLT1D1","glycosyltransferase 1 domain containing 1"
80368,"12",144438,"LOC144438","hypothetical LOC144438"
80369,"12",144448,"TSPAN19","tetraspanin 19"
80370,"12",144453,"BEST3","bestrophin 3"
80371,"12",144455,"E2F7","E2F transcription factor 7"
80374,"12",144481,"SOCS2-AS1","SOCS2 antisense RNA 1 (non-protein coding)"
80376,"12",144486,"LOC144486","uncharacterized LOC144486"
80377,"12",144501,"KRT80","keratin 80"
80378,"12",144535,"C12orf55","chromosome 12 open reading frame 55"
80379,"12",144568,"A2ML1","alpha-2-macroglobulin-like 1"
80380,"12",144571,"A2M-AS1","A2M antisense RNA 1 (non-protein coding)"
80381,"12",144577,"C12orf66","chromosome 12 open reading frame 66"
80386,"12",144608,"C12orf60","chromosome 12 open reading frame 60"
80389,"12",100128554,"LOC100128554","uncharacterized LOC100128554"
80390,"12",144699,"FBXL14","F-box and leucine-rich repeat protein 14"
80392,"12",144715,"RAD9B","RAD9 homolog B (S. pombe)"
80393,"12",144717,"FAM109A","family with sequence similarity 109, member A"
80394,"12",144742,"LOC144742","uncharacterized LOC144742"
80398,"13",144776,"LINC00410","long intergenic non-protein coding RNA 410"
80399,"13",144809,"FAM216B","family with sequence similarity 216, member B"
80400,"13",144811,"LACC1","laccase (multicopper oxidoreductase) domain containing 1"
80401,"13",144817,"LINC00330","long intergenic non-protein coding RNA 330"
80411,"13",144983,"HNRNPA1L2","heterogeneous nuclear ribonucleoprotein A1-like 2"
80413,"13",145165,"ST13P4","suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 4"
80414,"13",145173,"B3GALTL","beta 1,3-galactosyltransferase-like"
80416,"14",145200,"LINC00239","long intergenic non-protein coding RNA 239"
80417,"14",145216,"LOC145216","uncharacterized LOC145216"
80419,"14",145226,"RDH12","retinol dehydrogenase 12 (all-trans/9-cis/11-cis)"
80421,"14",145241,"ADAM21P1","ADAM metallopeptidase domain 21 pseudogene 1"
80423,"14",145258,"GSC","goosecoid homeobox"
80425,"14",145264,"SERPINA12","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12"
80426,"14",145270,"PRIMA1","proline rich membrane anchor 1"
80427,"14",145282,"MIPOL1","mirror-image polydactyly 1"
80433,"14",145376,"PPP1R36","protein phosphatase 1, regulatory subunit 36"
80434,"14",145389,"SLC38A6","solute carrier family 38, member 6"
80435,"14",145407,"C14orf37","chromosome 14 open reading frame 37"
80437,"14",145438,"FRMD6-AS1","FRMD6 antisense RNA 1 (non-protein coding)"
80438,"14",145447,"ABHD12B","abhydrolase domain containing 12B"
80439,"14",145474,"LOC145474","uncharacterized LOC145474"
80440,"14",145482,"PTGR2","prostaglandin reductase 2"
80441,"14",145483,"FAM161B","family with sequence similarity 161, member B"
80442,"14",145497,"C14orf166B","chromosome 14 open reading frame 166B"
80444,"14",145501,"ISM2","isthmin 2 homolog (zebrafish)"
80445,"14",145508,"CEP128","centrosomal protein 128kDa"
80446,"14",145553,"MDP1","magnesium-dependent phosphatase 1"
80447,"14",145567,"TTC7B","tetratricopeptide repeat domain 7B"
80448,"14",145581,"LRFN5","leucine rich repeat and fibronectin type III domain containing 5"
80450,"15",145624,"PAR1","Prader-Willi/Angelman region-1"
80451,"15",145645,"C15orf43","chromosome 15 open reading frame 43"
80453,"15",145663,"LOC145663","uncharacterized LOC145663"
80455,"15",145694,"LOC145694","uncharacterized LOC145694"
80456,"15",145741,"C2CD4A","C2 calcium-dependent domain containing 4A"
80457,"15",145748,"LYSMD4","LysM, putative peptidoglycan-binding, domain containing 4"
80458,"15",145757,"LOC145757","uncharacterized LOC145757"
80461,"15",145773,"FAM81A","family with sequence similarity 81, member A"
80463,"15",145781,"GCOM1","GRINL1A complex locus 1"
80464,"15",145783,"LOC145783","uncharacterized LOC145783"
80466,"15",145788,"FLJ27352","uncharacterized LOC145788"
80468,"15",145814,"PGPEP1L","pyroglutamyl-peptidase I-like"
80470,"15",145820,"LOC145820","uncharacterized LOC145820"
80471,"15",145837,"LOC145837","uncharacterized LOC145837"
80473,"15",145845,"LOC145845","uncharacterized LOC145845"
80475,"15",145853,"C15orf61","chromosome 15 open reading frame 61"
80476,"15",145858,"C15orf32","chromosome 15 open reading frame 32"
80477,"15",145864,"HAPLN3","hyaluronan and proteoglycan link protein 3"
80478,"15",145873,"MESP2","mesoderm posterior 2 homolog (mouse)"
80482,"15",145942,"TMCO5A","transmembrane and coiled-coil domains 5A"
80484,"15",145946,"SPATA8","spermatogenesis associated 8"
80486,"15",145957,"NRG4","neuregulin 4"
80488,"15",145978,"LINC00052","long intergenic non-protein coding RNA 52"
80490,"15",146050,"ZSCAN29","zinc finger and SCAN domain containing 29"
80493,"15",146057,"TTBK2","tau tubulin kinase 2"
80494,"15",146059,"CDAN1","codanin 1"
80496,"16",146167,"SLC38A8","solute carrier family 38, member 8"
80498,"16",146177,"VWA3A","von Willebrand factor A domain containing 3A"
80499,"16",146183,"OTOA","otoancorin"
80500,"16",146198,"ZFP90","zinc finger protein 90 homolog (mouse)"
80501,"16",146206,"RLTPR","RGD motif, leucine rich repeats, tropomodulin domain and proline-rich containing"
80502,"16",146212,"KCTD19","potassium channel tetramerisation domain containing 19"
80503,"16",146223,"CMTM4","CKLF-like MARVEL transmembrane domain containing 4"
80504,"16",146225,"CMTM2","CKLF-like MARVEL transmembrane domain containing 2"
80506,"16",146227,"BEAN1","brain expressed, associated with NEDD4, 1"
80510,"16",146279,"TEKT5","tektin 5"
80511,"16",146310,"RNF151","ring finger protein 151"
80512,"16",146325,"C16orf11","chromosome 16 open reading frame 11"
80513,"16",146330,"FBXL16","F-box and leucine-rich repeat protein 16"
80514,"16",146336,"SSTR5-AS1","SSTR5 antisense RNA 1 (non-protein coding)"
80516,"16",146378,"C16orf92","chromosome 16 open reading frame 92"
80517,"16",146395,"GSG1L","GSG1-like"
80519,"16",146429,"SLC22A31","solute carrier family 22, member 31"
80520,"16",146433,"IL34","interleukin 34"
80521,"16",146434,"ZNF597","zinc finger protein 597"
80523,"16",146439,"CCDC64B","coiled-coil domain containing 64B"
80524,"16",100128788,"SRRM2-AS1","SRRM2 antisense RNA 1 (non-protein coding)"
80525,"16",146456,"TMED6","transmembrane emp24 protein transport domain containing 6"
80526,"16",146481,"LOC146481","FSHD region gene 2 family, member C pseudogene"
80529,"16",146512,"FLJ30679","uncharacterized protein FLJ30679"
80530,"16",146513,"LOC146513","uncharacterized LOC146513"
80533,"16",146540,"ZNF785","zinc finger protein 785"
80534,"16",146542,"ZNF688","zinc finger protein 688"
80535,"16",146547,"PRSS36","protease, serine, 36"
80536,"16",146556,"C16orf89","chromosome 16 open reading frame 89"
80537,"16",146562,"C16orf71","chromosome 16 open reading frame 71"
80538,"17",146664,"MGAT5B","mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B"
80540,"17",146691,"TOM1L2","target of myb1-like 2 (chicken)"
80541,"17",146705,"C17orf56","chromosome 17 open reading frame 56"
80542,"17",146712,"B3GNTL1","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1"
80543,"17",146713,"RBFOX3","RNA binding protein, fox-1 homolog (C. elegans) 3"
80544,"17",146722,"CD300LF","CD300 molecule-like family member f"
80545,"17",146723,"C17orf77","chromosome 17 open reading frame 77"
80546,"17",146754,"DNAH2","dynein, axonemal, heavy chain 2"
80547,"17",146760,"RTN4RL1","reticulon 4 receptor-like 1"
80548,"17",146771,"TCAM1P","testicular cell adhesion molecule 1 homolog (mouse), pseudogene"
80550,"17",146779,"EFCAB3","EF-hand calcium binding domain 3"
80553,"17",146802,"SLC47A2","solute carrier family 47, member 2"
80554,"17",146822,"CDRT15","CMT1A duplicated region transcript 15"
80556,"17",146845,"WDR16","WD repeat domain 16"
80557,"17",146849,"CCDC42","coiled-coil domain containing 42"
80558,"17",146850,"PIK3R6","phosphoinositide-3-kinase, regulatory subunit 6"
80559,"17",146852,"ODF4","outer dense fiber of sperm tails 4"
80560,"17",146853,"C17orf50","chromosome 17 open reading frame 50"
80562,"17",146857,"SLFN13","schlafen family member 13"
80563,"17",146861,"SLC35G3","solute carrier family 35, member G3"
80564,"17",146862,"UNC45B","unc-45 homolog B (C. elegans)"
80565,"17",146880,"LOC146880","Rho GTPase activating protein 27 pseudogene"
80566,"17",146894,"CD300LG","CD300 molecule-like family member g"
80568,"17",146909,"KIF18B","kinesin family member 18B"
80569,"17",146923,"RUNDC1","RUN domain containing 1"
80570,"17",146956,"EME1","essential meiotic endonuclease 1 homolog 1 (S. pombe)"
80573,"17",147007,"TMEM199","transmembrane protein 199"
80574,"17",147011,"PROCA1","protein interacting with cyclin A1"
80575,"17",147015,"DHRS13","dehydrogenase/reductase (SDR family) member 13"
80576,"17",147040,"KCTD11","potassium channel tetramerisation domain containing 11"
80580,"17",147081,"C17orf69","chromosome 17 open reading frame 69"
80582,"17",147093,"LOC147093","uncharacterized LOC147093"
80583,"17",147111,"NOTUM","notum pectinacetylesterase homolog (Drosophila)"
80585,"17",147138,"TMC8","transmembrane channel-like 8"
80590,"17",147166,"TRIM16L","tripartite motif containing 16-like"
80591,"17",147172,"LRRC37BP1","leucine rich repeat containing 37B pseudogene 1"
80592,"17",147179,"WIPF2","WAS/WASL interacting protein family, member 2"
80593,"17",147183,"KRT25","keratin 25"
80594,"17",147184,"TMEM99","transmembrane protein 99"
80595,"11",147199,"SCGB1C1","secretoglobin, family 1C, member 1"
80601,"18",100130522,"PARD6G-AS1","PARD6G antisense RNA 1 (non-protein coding)"
80602,"18",147323,"STARD6","StAR-related lipid transfer (START) domain containing 6"
80603,"18",147339,"C18orf25","chromosome 18 open reading frame 25"
80606,"18",147372,"CCBE1","collagen and calcium binding EGF domains 1"
80607,"18",147381,"CBLN2","cerebellin 2 precursor"
80608,"18",147407,"SLC25A52","solute carrier family 25, member 52"
80609,"18",147409,"DSG4","desmoglein 4"
80610,"18",147429,"CHST9-AS1","CHST9 antisense RNA 1 (non-protein coding)"
80611,"18",147463,"ANKRD29","ankyrin repeat domain 29"
80613,"18",147495,"APCDD1","adenomatosis polyposis coli down-regulated 1"
80614,"18",147525,"LINC00526","long intergenic non-protein coding RNA 526"
80617,"19",147645,"VSIG10L","V-set and immunoglobulin domain containing 10 like"
80618,"19",147646,"LOC147646","uncharacterized LOC147646"
80619,"19",147650,"LINC00085","long intergenic non-protein coding RNA 85"
80620,"19",147657,"ZNF480","zinc finger protein 480"
80621,"19",147658,"ZNF534","zinc finger protein 534"
80622,"19",147660,"ZNF578","zinc finger protein 578"
80623,"19",147664,"ERVV-1","endogenous retrovirus group V, member 1"
80624,"19",147670,"LOC147670","uncharacterized LOC147670"
80625,"19",147685,"C19orf18","chromosome 19 open reading frame 18"
80626,"19",147686,"ZNF418","zinc finger protein 418"
80627,"19",147687,"ZNF417","zinc finger protein 417"
80628,"19",147694,"ZNF548","zinc finger protein 548"
80629,"19",147699,"PPM1N","protein phosphatase, Mg2+/Mn2+ dependent, 1N (putative)"
80630,"19",147700,"KLC3","kinesin light chain 3"
80631,"19",147710,"IGSF23","immunoglobulin superfamily, member 23"
80633,"19",147719,"LYPD4","LY6/PLAUR domain containing 4"
80634,"19",147727,"LOC147727","uncharacterized LOC147727"
80636,"19",147741,"ZNF560","zinc finger protein 560"
80637,"19",147744,"TMEM190","transmembrane protein 190"
80638,"19",147746,"HIPK4","homeodomain interacting protein kinase 4"
80644,"19",147798,"TMC4","transmembrane channel-like 4"
80646,"19",147804,"TPM3P9","tropomyosin 3 pseudogene 9"
80647,"19",147807,"ZNF524","zinc finger protein 524"
80648,"19",147808,"ZNF784","zinc finger protein 784"
80650,"19",147837,"ZNF563","zinc finger protein 563"
80651,"19",147841,"SPC24","SPC24, NDC80 kinetochore complex component, homolog (S. cerevisiae)"
80653,"19",147872,"CCDC155","coiled-coil domain containing 155"
80654,"19",147906,"DACT3","dapper, antagonist of beta-catenin, homolog 3 (Xenopus laevis)"
80655,"19",147912,"SIX5","SIX homeobox 5"
80656,"19",147920,"IGFL2","IGF-like family member 2"
80657,"19",147923,"ZNF420","zinc finger protein 420"
80658,"19",147929,"ZNF565","zinc finger protein 565"
80661,"19",147945,"NLRP4","NLR family, pyrin domain containing 4"
80662,"19",147947,"ZNF542","zinc finger protein 542"
80663,"19",147948,"ZNF582","zinc finger protein 582"
80664,"19",147949,"ZNF583","zinc finger protein 583"
80665,"19",147965,"FAM98C","family with sequence similarity 98, member C"
80666,"19",147968,"CAPN12","calpain 12"
80669,"19",147991,"DPY19L3","dpy-19-like 3 (C. elegans)"
80670,"19",148003,"LGALS16","lectin, galactoside-binding, soluble, 16"
80672,"19",148014,"TTC9B","tetratricopeptide repeat domain 9B"
80674,"19",148022,"TICAM1","toll-like receptor adaptor molecule 1"
80675,"19",148046,"CIRBP-AS1","CIRBP antisense RNA 1 (non-protein coding)"
80676,"19",148066,"ZNRF4","zinc and ring finger 4"
80677,"19",148103,"ZNF599","zinc finger protein 599"
80679,"19",148109,"FAM187B","family with sequence similarity 187, member B"
80680,"19",148113,"CILP2","cartilage intermediate layer protein 2"
80682,"19",148137,"C19orf55","chromosome 19 open reading frame 55"
80684,"19",148145,"LOC148145","uncharacterized LOC148145"
80685,"19",148156,"ZNF558","zinc finger protein 558"
80686,"19",148170,"CDC42EP5","CDC42 effector protein (Rho GTPase binding) 5"
80687,"19",148189,"LOC148189","uncharacterized LOC148189"
80688,"19",148198,"ZNF98","zinc finger protein 98"
80689,"19",148203,"ZNF738","zinc finger protein 738"
80690,"19",148206,"ZNF714","zinc finger protein 714"
80691,"19",148213,"ZNF681","zinc finger protein 681"
80692,"19",148223,"C19orf25","chromosome 19 open reading frame 25"
80693,"19",148229,"ATP8B3","ATPase, aminophospholipid transporter, class I, type 8B, member 3"
80695,"19",148231,"FLJ25328","uncharacterized LOC148231"
80696,"19",148252,"DIRAS1","DIRAS family, GTP-binding RAS-like 1"
80697,"19",148254,"ZNF555","zinc finger protein 555"
80698,"19",148266,"ZNF569","zinc finger protein 569"
80699,"19",148268,"ZNF570","zinc finger protein 570"
80700,"1",148281,"SYT6","synaptotagmin VI"
80702,"1",148304,"C1orf74","chromosome 1 open reading frame 74"
80703,"1",148327,"CREB3L4","cAMP responsive element binding protein 3-like 4"
80705,"1",148345,"C1orf127","chromosome 1 open reading frame 127"
80706,"1",148362,"BROX","BRO1 domain and CAAX motif containing"
80707,"1",148398,"SAMD11","sterile alpha motif domain containing 11"
80708,"1",148413,"LOC148413","uncharacterized LOC148413"
80709,"1",148418,"SAMD13","sterile alpha motif domain containing 13"
80710,"1",148423,"C1orf52","chromosome 1 open reading frame 52"
80713,"1",148479,"PHF13","PHD finger protein 13"
80715,"1",148523,"C1orf51","chromosome 1 open reading frame 51"
80716,"1",148534,"TMEM56","transmembrane protein 56"
80717,"1",148545,"NBPF4","neuroblastoma breakpoint family, member 4"
80719,"1",148581,"UBE2U","ubiquitin-conjugating enzyme E2U (putative)"
80721,"1",148641,"SLC35F3","solute carrier family 35, member F3"
80722,"1",148645,"LINC00337","long intergenic non-protein coding RNA 337"
80724,"1",148696,"LOC148696","uncharacterized LOC148696"
80726,"1",148709,"LOC148709","actin pseudogene"
80727,"1",148713,"PTPRVP","protein tyrosine phosphatase, receptor type, V, pseudogene"
80729,"1",148738,"HFE2","hemochromatosis type 2 (juvenile)"
80730,"1",148741,"ANKRD35","ankyrin repeat domain 35"
80731,"1",148753,"FAM163A","family with sequence similarity 163, member A"
80734,"1",148789,"B3GALNT2","beta-1,3-N-acetylgalactosaminyltransferase 2"
80735,"1",148808,"MFSD4","major facilitator superfamily domain containing 4"
80736,"1",148811,"PM20D1","peptidase M20 domain containing 1"
80738,"1",148823,"C1orf150","chromosome 1 open reading frame 150"
80739,"1",148824,"LOC148824","uncharacterized LOC148824"
80742,"1",148867,"SLC30A7","solute carrier family 30 (zinc transporter), member 7"
80743,"1",148870,"CCDC27","coiled-coil domain containing 27"
80745,"1",148898,"C1orf213","chromosome 1 open reading frame 213"
80748,"1",148930,"KNCN","kinocilin"
80749,"1",148932,"MOB3C","MOB kinase activator 3C"
80753,"1",148979,"GLIS1","GLIS family zinc finger 1"
80754,"1",100507634,"LOC100507634","uncharacterized LOC100507634"
80755,"1",149013,"NBPF12","neuroblastoma breakpoint family, member 12"
80757,"1",149018,"LELP1","late cornified envelope-like proline-rich 1"
80758,"1",149041,"RC3H1","ring finger and CCCH-type domains 1"
80759,"1",149047,"MGC27382","uncharacterized MGC27382"
80761,"1",149069,"DCDC2B","doublecortin domain containing 2B"
80762,"1",149076,"ZNF362","zinc finger protein 362"
80763,"1",149086,"LOC149086","ornithine decarboxylase 1 pseudogene"
80764,"1",149095,"DCST1","DC-STAMP domain containing 1"
80765,"1",149111,"CNIH3","cornichon homolog 3 (Drosophila)"
80766,"1",149134,"LOC149134","uncharacterized LOC149134"
80769,"1",149175,"MANEAL","mannosidase, endo-alpha-like"
80772,"1",149233,"IL23R","interleukin 23 receptor"
80775,"1",149281,"METTL11B","methyltransferase like 11B"
80776,"1",149297,"FAM78B","family with sequence similarity 78, member B"
80779,"1",149345,"SHISA4","shisa homolog 4 (Xenopus laevis)"
80780,"1",149351,"LOC149351","uncharacterized LOC149351"
80781,"1",149371,"EXOC8","exocyst complex component 8"
80782,"1",149373,"LOC149373","uncharacterized LOC149373"
80785,"1",149420,"PDIK1L","PDLIM1 interacting kinase 1 like"
80787,"1",149428,"BNIPL","BCL2/adenovirus E1B 19kD interacting protein like"
80789,"1",149461,"CLDN19","claudin 19"
80791,"1",149465,"WDR65","WD repeat domain 65"
80792,"1",149466,"C1orf210","chromosome 1 open reading frame 210"
80794,"1",149473,"CCDC24","coiled-coil domain containing 24"
80795,"1",149478,"BTBD19","BTB (POZ) domain containing 19"
80796,"1",149483,"CCDC17","coiled-coil domain containing 17"
80797,"1",149499,"LRRC71","leucine rich repeat containing 71"
80799,"1",149563,"C1orf64","chromosome 1 open reading frame 64"
80800,"1",149603,"RNF187","ring finger protein 187"
80801,"1",149620,"RP11-165H20.1","CHIA-like pseudogene"
80802,"1",149628,"PYHIN1","pyrin and HIN domain family, member 1"
80803,"1",149643,"C1orf227","chromosome 1 open reading frame 227"
80804,"1",149647,"FAM71A","family with sequence similarity 71, member A"
80805,"20",149650,"FLJ32154","uncharacterized protein FLJ32154"
80809,"20",149685,"ADIG","adipogenin"
80810,"20",100128988,"LOC100128988","uncharacterized LOC100128988"
80811,"20",149699,"GTSF1L","gametocyte specific factor 1-like"
80815,"20",149708,"WFDC5","WAP four-disulfide core domain 5"
80820,"20",149773,"LOC149773","uncharacterized LOC149773"
80821,"20",149775,"GNAS-AS1","GNAS antisense RNA 1 (non-protein coding)"
80824,"20",149830,"PRNT","prion protein (testis specific)"
80827,"20",149837,"LOC149837","uncharacterized LOC149837"
80828,"20",149840,"C20orf196","chromosome 20 open reading frame 196"
80832,"20",149934,"NCOR1P1","nuclear receptor corepressor 1 pseudogene 1"
80834,"20",149950,"LOC149950","uncharacterized LOC149950"
80835,"20",149951,"COMMD7","COMM domain containing 7"
80836,"20",149954,"BPIFB4","BPI fold containing family B, member 4"
80837,"20",149986,"LSM14B","LSM14B, SCD6 homolog B (S. cerevisiae)"
80838,"21",149992,"ANKRD30BP2","ankyrin repeat domain 30B pseudogene 2"
80839,"21",149998,"LIPI","lipase, member I"
80841,"21",150000,"ABCC13","ATP-binding cassette, sub-family C (CFTR/MRP), member 13, pseudogene"
80843,"21",150051,"LOC150051","uncharacterized LOC150051"
80845,"21",150082,"LCA5L","Leber congenital amaurosis 5-like"
80846,"21",150084,"IGSF5","immunoglobulin superfamily, member 5"
80847,"21",150094,"SIK1","salt-inducible kinase 1"
80851,"21",150135,"LINC00479","long intergenic non-protein coding RNA 479"
80852,"21",150142,"ZNF295-AS1","ZNF295 antisense RNA 1 (non-protein coding)"
80853,"21",150147,"C21orf128","chromosome 21 open reading frame 128"
80854,"4",150159,"SLC9B1","solute carrier family 9, subfamily B (NHA1, cation proton antiporter 1), member 1"
80855,"22",150160,"CCT8L2","chaperonin containing TCP1, subunit 8 (theta)-like 2"
80856,"22",150165,"XKR3","XK, Kell blood group complex subunit-related family, member 3"
80858,"22",150197,"LOC150197","uncharacterized LOC150197"
80861,"22",150209,"AIFM3","apoptosis-inducing factor, mitochondrion-associated, 3"
80863,"22",150221,"RIMBP3C","RIMS binding protein 3C"
80864,"22",150223,"YDJC","YdjC homolog (bacterial)"
80866,"22",150244,"ZDHHC8P1","zinc finger, DHHC-type containing 8 pseudogene 1"
80867,"22",150248,"C22orf15","chromosome 22 open reading frame 15"
80869,"22",150274,"HSCB","HscB iron-sulfur cluster co-chaperone homolog (E. coli)"
80870,"22",150275,"CCDC117","coiled-coil domain containing 117"
80871,"22",150280,"HORMAD2","HORMA domain containing 2"
80873,"22",150290,"DUSP18","dual specificity phosphatase 18"
80874,"22",150291,"MORC2-AS1","MORC2 antisense RNA 1 (non-protein coding)"
80875,"22",150297,"C22orf42","chromosome 22 open reading frame 42"
80877,"22",150350,"ENTHD1","ENTH domain containing 1"
80878,"22",150353,"DNAJB7","DnaJ (Hsp40) homolog, subfamily B, member 7"
80879,"22",150356,"CHADL","chondroadherin-like"
80880,"22",150365,"MEI1","meiosis inhibitor 1"
80881,"22",150368,"FAM109B","family with sequence similarity 109, member B"
80883,"22",150372,"NFAM1","NFAT activating protein with ITAM motif 1"
80885,"22",150379,"PNPLA5","patatin-like phospholipase domain containing 5"
80886,"22",150381,"LOC150381","uncharacterized LOC150381"
80887,"22",150383,"C22orf40","chromosome 22 open reading frame 40"
80888,"22",150384,"CN5H6.4","uncharacterized LOC150384"
80893,"2",150465,"TTL","tubulin tyrosine ligase"
80894,"2",150468,"CKAP2L","cytoskeleton associated protein 2-like"
80895,"2",150472,"CBWD2","COBW domain containing 2"
80897,"2",150483,"TEKT4","tektin 4"
80900,"2",150527,"TISP43","uncharacterized LOC150527"
80901,"2",150538,"SATB2-AS1","SATB2 antisense RNA 1 (non-protein coding)"
80904,"2",150568,"LOC150568","uncharacterized LOC150568"
80905,"2",150572,"SMYD1","SET and MYND domain containing 1"
80907,"2",150577,"LOC150577","uncharacterized LOC150577"
80909,"2",150590,"C2orf15","chromosome 2 open reading frame 15"
80910,"2",150596,"FLJ32955","uncharacterized protein FLJ32955"
80911,"2",150622,"LOC150622","uncharacterized LOC150622"
80912,"2",150677,"OTOS","otospiralin"
80913,"2",150678,"MYEOV2","myeloma overexpressed 2"
80914,"2",150681,"OR6B3","olfactory receptor, family 6, subfamily B, member 3"
80915,"2",150684,"COMMD1","copper metabolism (Murr1) domain containing 1"
80916,"2",150696,"PROM2","prominin 2"
80917,"2",150709,"ANKAR","ankyrin and armadillo repeat containing"
80918,"2",150726,"FBXO41","F-box protein 41"
80920,"2",150737,"TTC30B","tetratricopeptide repeat domain 30B"
80922,"2",150759,"LINC00342","long intergenic non-protein coding RNA 342"
80923,"2",150763,"GPAT2","glycerol-3-phosphate acyltransferase 2, mitochondrial"
80924,"2",150771,"ITPRIPL1","inositol 1,4,5-trisphosphate receptor interacting protein-like 1"
80925,"2",150776,"LOC150776","sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3) pseudogene"
80926,"2",150786,"WTH3DI","RAB6C-like"
80929,"2",100134259,"LOC100134259","uncharacterized LOC100134259"
80931,"2",150864,"FAM117B","family with sequence similarity 117, member B"
80932,"2",150921,"TCF23","transcription factor 23"
80934,"2",150935,"LOC150935","uncharacterized LOC150935"
80935,"2",150946,"FAM59B","family with sequence similarity 59, member B"
80937,"2",150962,"PUS10","pseudouridylate synthase 10"
80938,"2",150967,"PKI55","DKFZp434H1419"
80940,"2",150992,"LINC00309","long intergenic non-protein coding RNA 309"
80942,"2",151009,"LOC151009","uncharacterized LOC151009"
80943,"2",151011,"SEPT10","septin 10"
80945,"2",151050,"KANSL1L","KAT8 regulatory NSL complex subunit 1-like"
80946,"2",151056,"PLB1","phospholipase B1"
80947,"2",151112,"ZSWIM2","zinc finger, SWIM-type containing 2"
80948,"2",151121,"LOC151121","uncharacterized LOC151121"
80949,"2",151126,"ZNF385B","zinc finger protein 385B"
80952,"2",151162,"LOC151162","hypothetical LOC151162"
80953,"2",151171,"LOC151171","uncharacterized LOC151171"
80954,"2",151174,"LOC151174","uncharacterized LOC151174"
80955,"2",151176,"FAM132B","family with sequence similarity 132, member B"
80956,"2",151188,"ARL6IP6","ADP-ribosylation-like factor 6 interacting protein 6"
80957,"2",151194,"METTL21A","methyltransferase like 21A"
80958,"2",151195,"CCNYL1","cyclin Y-like 1"
